acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0,0,0,-8.244275,-10.732824,3.091603
0.288818,-0.237061,0.845703,-40.916031,-21.648855,13.488549
0.272461,-0.231201,0.83252,13.916031,-24.213741,13.465649
0.263184,-0.222412,0.836182,3.717557,4.328244,-16.267176
0.252686,-0.22583,0.827881,4.305344,3.725191,-13.244275
0.248779,-0.209961,0.820801,4.129771,2.114504,-9.343512
0.262939,-0.208252,0.807861,2.748092,2.091603,-7.274809
0.277588,-0.202393,0.794922,1.290076,2.183206,-5.89313
0.293457,-0.201172,0.782715,0.21374,1.374046,-5.694656
0.31543,-0.205566,0.794922,-0.80916,-1.40458,-7.030534
0.339844,-0.202881,0.797119,-1.687023,-5.557252,-11.206107
0.350342,-0.210693,0.799805,-2.282443,-9.473283,-15.526717
0.341553,-0.211426,0.805664,-2.099237,-14.045801,-18.648855
0.332031,-0.21875,0.810547,-1.908397,-16.442749,-19.778625
0.324951,-0.214355,0.802246,-1.374046,-16.70229,-18.961832
0.30835,-0.213623,0.824219,-0.641221,-13.839695,-16.145039
0.30249,-0.214355,0.827148,0.824427,-8.328244,-11.282443
0.287598,-0.223145,0.813965,1.961832,-1.267176,-5.763359
0.272461,-0.219971,0.807617,2.145038,5.312977,-0.091603
0.282959,-0.216309,0.789307,1.129771,11.435115,4.725191
0.270264,-0.219727,0.782471,-0.137405,13.885496,8.007633
0.273926,-0.225342,0.77002,-2.29771,12.847328,9.236641
0.279541,-0.223145,0.771729,-3.877863,9.641221,8.091603
0.285156,-0.232422,0.789307,-3.824427,4.290076,5.229008
0.282227,-0.234131,0.808594,-3.19084,-1.038168,2.580153
0.291992,-0.240234,0.817139,-2.412214,-5.19084,0.236641
0.304688,-0.234375,0.811768,-1.656489,-6.389313,-1.366412
0.322266,-0.231201,0.828613,-1.412214,-5.290076,-2.503817
0.335938,-0.235107,0.819824,-1.358779,-2.664122,-3.763359
0.357666,-0.229736,0.810303,-1.40458,-0.40458,-5.427481
0.351074,-0.212891,0.810303,-2.015267,0.374046,-6.854962
0.36377,-0.209717,0.790283,-3.412214,0.656489,-9.061069
0.373291,-0.216309,0.801514,-4.534351,1.152672,-12.625955
0.398926,-0.2146,0.815674,-4.839694,3.160305,-16.526718
0.421143,-0.220947,0.807373,-5.70229,4.068702,-21.946566
0.416016,-0.217041,0.820312,-7.61832,4.603054,-27.145039
0.421875,-0.21167,0.812744,-9.572519,6.992366,-32.496181
0.431641,-0.219482,0.80835,-11.015267,11.549619,-37.045803
0.45874,-0.215088,0.826904,-17.328245,20.099237,-46.458015
0.447266,-0.213867,0.826904,-15.099236,21.610687,-48.954197
0.441162,-0.205322,0.810303,-18.755726,27.992367,-53.038166
0.383301,-0.202148,0.816406,-21.091602,33.404579,-53.64122
0.340576,-0.20752,0.822021,-18.67939,34.687023,-52.65649
0.31665,-0.217285,0.834229,-15.732824,33.267174,-52.809162
0.30249,-0.22583,0.837891,-14.61832,30.167938,-53.290077
0.295898,-0.230713,0.842773,-13.335877,29.366413,-53.687023
0.29541,-0.241211,0.858398,-11.290076,27.351145,-55.015266
0.304688,-0.239258,0.861328,-9.389313,25.435114,-56.664124
0.318359,-0.236816,0.838867,-9.625955,26.351145,-58.786259
0.328125,-0.229248,0.830322,-10.59542,27.656488,-59.488548
0.344971,-0.220215,0.801758,-14.076336,31.610687,-60.549618
0.356445,-0.210693,0.819824,-13.885496,32.801525,-62.816795
0.368896,-0.204102,0.806396,-15.206107,35.633587,-65.427483
0.31543,-0.183594,0.799805,-17.549618,37.763359,-64.122139
0.243896,-0.195312,0.821533,-18.61832,38.259541,-59.625954
0.25293,-0.202881,0.808594,-17.328245,38.251907,-54.664124
0.188232,-0.218506,0.852539,-14.152672,37.282444,-48.328243
0.160156,-0.225098,0.861572,-10.053435,34.809162,-42.717556
0.190918,-0.243164,0.849609,-6.885496,33.045803,-39.412212
0.237549,-0.248535,0.873047,-4.480916,30.885496,-39.572517
0.257324,-0.251465,0.867676,-1.175573,28.259542,-41.67939
0.244141,-0.250488,0.836914,0.70229,25.274809,-43.374046
0.221924,-0.236816,0.820068,0.885496,20.931297,-44.160305
0.214844,-0.227783,0.796387,-0.099237,17.816793,-43.908398
0.220459,-0.216064,0.794678,-1.290076,17.61832,-42.786259
0.223633,-0.208984,0.803467,-2.335878,20.503817,-40.198475
0.216064,-0.205322,0.797363,-2.931298,24.786259,-36.687023
0.209961,-0.204102,0.792236,-5.038168,26.419847,-34.832062
0.200195,-0.204102,0.784668,-8.007633,25.984734,-32.259541
0.187012,-0.212646,0.778564,-9.015267,25.885496,-30.67939
0.185059,-0.22168,0.795898,-8.38168,21.61832,-29.709923
0.201172,-0.22998,0.815186,-7.931298,17.847328,-29.404581
0.20874,-0.229248,0.82959,-7.29771,14.328244,-30.458015
0.218018,-0.241211,0.848145,-3.89313,15.358779,-31.625954
0.230469,-0.248291,0.897217,1.198473,17.175573,-33.190838
0.212646,-0.240723,0.872559,3.694656,14.839695,-33.67939
0.208984,-0.233154,0.869385,2.572519,14.152672,-34.694656
0.230469,-0.228027,0.835449,2.70229,11.603053,-31.076336
0.20459,-0.210449,0.834229,3.076336,13.992367,-27.633587
0.221924,-0.205078,0.827637,1.793893,15.519084,-25.091602
0.234131,-0.210449,0.82959,-0.229008,19.908398,-24.717558
0.229736,-0.207031,0.839844,-0.183206,21.625954,-24.328245
0.219482,-0.20752,0.8396,-0.641221,20.992367,-23.900763
0.218994,-0.203613,0.826172,-1.48855,18.595419,-23.854961
0.229248,-0.205566,0.839111,-1.251908,15.847328,-24.709923
0.236328,-0.208252,0.845703,-0.954198,12.389313,-26.450382
0.233887,-0.170898,0.794434,-1.832061,10.358779,-28.213741
0.239258,-0.188721,0.85498,-2.343511,8.854961,-28.755726
0.204346,-0.195557,0.827637,-2.015267,6.877862,-28.564886
0.198486,-0.197266,0.823242,-1.938931,7.21374,-26.839695
0.200684,-0.205566,0.831055,-1.458015,7.694656,-25.648855
0.200928,-0.197998,0.814209,-2.282443,5.389313,-25.312977
0.191162,-0.197754,0.815674,-3.122137,4.610687,-23.465649
0.19751,-0.193604,0.822998,-2.358779,8,-20.083969
0.200195,-0.193115,0.838379,-1.29771,11.839695,-17.770992
0.193604,-0.195557,0.834473,-0.572519,14.679389,-14.916031
0.191406,-0.191406,0.828125,-1.854962,15.862596,-12.656488
0.188965,-0.190918,0.803467,-4.267176,14.908397,-11.061069
0.19751,-0.19751,0.793945,-5.648855,12.221375,-11.175572
0.200195,-0.195557,0.816162,-6.969466,8.305344,-12.458015
0.197754,-0.173584,0.785645,-3.900763,6.061069,-13.473283
0.20752,-0.186768,0.830322,-4,9.099236,-12.297709
0.213867,-0.20752,0.849365,-1.343511,9.152672,-12.389313
0.202881,-0.21167,0.852539,0.259542,8.877863,-11.877863
0.197754,-0.202393,0.864258,0.656489,8.221375,-11.541985
0.19873,-0.205322,0.856689,1.900763,7.427481,-11.221375
0.192139,-0.205078,0.848877,2.328244,6.389313,-11.40458
0.19165,-0.202148,0.84375,1.832061,6.19084,-11.648855
0.192383,-0.197021,0.83252,1.435115,6.122138,-11.671756
0.199707,-0.195068,0.832275,0.671756,5.816794,-11.969465
0.210938,-0.189941,0.824951,-0.496183,5.580153,-12.480916
0.202148,-0.189697,0.817627,-1.725191,4.396946,-12.267176
0.207764,-0.183594,0.822266,-3.374046,4.946565,-12.633588
0.229004,-0.187256,0.820068,-3.839695,6.221374,-13.374045
0.22998,-0.187256,0.825928,-7.167939,9.129771,-12.839695
0.221436,-0.251953,0.943848,-2.51145,6.732824,-15.473283
0.193604,-0.227783,0.844238,-0.961832,6.022901,-15.549619
0.224365,-0.188721,0.857422,-0.290076,7.854962,-15.366412
0.225098,-0.194336,0.863525,0.312977,7.793893,-16.694656
0.202881,-0.187256,0.848389,0.206107,6.862596,-17.534351
0.204834,-0.190674,0.843994,-0.763359,5.152672,-18.366413
0.192383,-0.184814,0.825439,-2,4.038168,-18.648855
0.197266,-0.185791,0.804688,-3.908397,5.198473,-17.992367
0.201904,-0.173096,0.813721,-6.725191,7.526718,-16.793894
