acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16791777,-0.39145279,0.8220235,-1.58923635,5.04228986,0.35778596
0.15088652,-0.38639628,0.83719194,-3.46969454,3.72763323,1.04839688
0.14928967,-0.38932402,0.85103058,-4.85923635,1.96366443,1.81389298
0.16286126,-0.40262965,0.85315935,-5.74122184,0.17473245,1.36457972
0.16525599,-0.40050088,0.86912567,-5.67465663,-0.8570234,0.8819844
0.17190935,-0.41061281,0.87631095,-6.0074805,-1.04007582,0.64068674
0.17616689,-0.41034685,0.87604499,-5.31686958,-1.26473245,0.84870234
0.17909463,-0.41061281,0.88402815,-5.19206131,-1.01511482,0.28290078
0.18228724,-0.41699912,0.8824313,-4.70114493,-0.2080156,-1.16488518
0.17536901,-0.42791002,0.89839871,-4.05213713,-0.19137457,-2.25488518
0.17962655,-0.42445036,0.89680186,-2.64595429,-2.03854961,-3.63610702
0.17297319,-0.42604721,0.88056849,-2.60435117,-3.08694649,-4.85091638
0.17989251,-0.41833001,0.87631095,-3.44473245,-4.00221404,-5.30854961
0.17590093,-0.41859597,0.86939163,-3.28664103,-4.01053401,-5.44167894
0.16658688,-0.41673316,0.87125444,-3.51129766,-3.31992418,-4.31007582
0.15860372,-0.41220966,0.8592797,-3.72763323,-2.10511482,-3.36152621
0.16020057,-0.42365248,0.85874778,-3.31992418,-0.14977145,-2.76244259
0.15141844,-0.42285351,0.86273936,-2.45457972,0.99847379,-1.7390078
0.1580718,-0.41673316,0.87072252,-1.95534337,1.98862543,-1.27305351
0.16206338,-0.42125775,0.86593306,-1.68076365,2.15503791,-1.19816833
0.15248337,-0.41487035,0.85901374,-1.33129766,1.5309922,-0.72389298
0.15993461,-0.4042265,0.856086,-1.37290078,2.28816833,-0.3245039
0.15833776,-0.40582226,0.83958776,-2.82068674,3.8274805,-0.3245039
0.15727283,-0.40529034,0.8547562,-2.57938908,4.23519064,-0.21633557
0.15381317,-0.40342753,0.86061059,-2.75412262,3.56122184,0.26625975
0.15461214,-0.41540336,0.85262743,-3.87740468,2.00526755,-0.01664103
0.14609597,-0.42391844,0.87125444,-3.09526755,0.98183167,-0.18305351
0.14423316,-0.42578125,0.87391622,-2.58771014,0.07488518,-0.22465663
0.15407913,-0.42657913,0.87205341,-1.23977145,-0.79877816,-0.74053401
0.16339318,-0.43323249,0.87258533,-0.61572465,-2.16335897,-1.04007582
0.16312722,-0.42897495,0.89254432,0.5574805,-3.31992418,-2.09679376
0.16153037,-0.4350953,0.88775377,1.48938908,-3.89404571,-3.09526755
0.15966756,-0.43669215,0.87631095,1.40618284,-2.77908362,-3.78587738
0.1625953,-0.42897495,0.86859375,2.31312933,-0.24129766,-3.94396989
0.16472407,-0.4241844,0.86194039,3.52793869,1.13160312,-4.67618284
0.16179742,-0.43243461,0.86486813,4.98404571,1.55595429,-5.15877816
0.15514406,-0.43216756,0.87072252,5.02564883,1.39786287,-5.71625975
0.15221632,-0.42445036,0.86619902,6.45679376,0.5574805,-5.74954181
0.16020057,-0.4164672,0.87205341,8.35389298,0.79877816,-5.10053401
0.16765181,-0.40662123,0.84943373,8.78656521,2.44625975,-4.62625975
0.15833776,-0.40050088,0.85635305,9.21923635,3.64442699,-4.17694649
0.15993461,-0.39411348,0.84677195,9.01122184,3.87740468,-3.97725195
0.14875775,-0.39411348,0.84810284,9.88488627,2.33809142,-3.73595429
0.16978058,-0.39916999,0.85715093,10.08457972,1.23145039,-4.70114493
0.16206338,-0.41114473,0.86327128,11.02480936,-0.77381716,-6.13228986
0.15541002,-0.42125775,0.87710992,12.86366443,-1.93870234,-7.60503791
0.14636193,-0.42125775,0.90159132,16.7909922,-3.96061092,-7.78809142
0.15274933,-0.43270057,0.90584995,20.70168003,-5.15045819,-7.88793869
0.16206338,-0.42258755,0.90957557,20.81816833,-2.64595429,-6.9809922
0.17217531,-0.41806405,0.89414008,22.63206131,0.07488518,-5.52488518
0.18814163,-0.41114473,0.915164,28.64786178,1.51435117,-5.42503791
0.19266622,-0.41779809,0.93379101,32.24236677,2.90389298,-7.43862652
0.1998515,-0.38799313,0.88269726,32.96625866,3.54457972,-9.43557192
0.18228724,-0.38825909,0.90185837,30.98595429,1.78061092,-9.40229095
0.18601286,-0.38479943,0.89360816,32.88305242,1.06503791,-10.91664103
0.17616689,-0.37841312,0.91356715,34.78847379,-2.27152621,-11.69045819
0.16978058,-0.39571033,0.90531694,36.60236786,-2.10511482,-12.86366443
0.15354721,-0.37335661,0.88349623,37.85878034,-2.92053401,-12.35610593
0.15541002,-0.3560594,0.89147939,40.21351279,-0.99015273,-10.59213713
0.13518507,-0.35792221,0.86007758,42.93435117,2.40465663,-9.01954181
0.174836,-0.32811725,0.90372118,40.13862761,7.77977036,-6.45679376
0.18015847,-0.32811725,0.87418218,38.8655741,12.48091529,-4.31007582
0.20171431,-0.32598848,0.86407025,40.50473245,16.15862652,-4.22687067
0.19798869,-0.32093306,0.87817376,42.67641248,13.41282496,-7.28053401
0.18920656,-0.34328569,0.89839871,43.06748268,8.12923635,-12.48923635
0.18148936,-0.33450465,0.91090537,43.79137239,4.07709922,-16.89916053
0.16525599,-0.33423869,0.93352505,48.96679376,-2.13839688,-18.68809251
0.15248337,-0.3451485,0.96945036,54.8910702,-2.08015273,-19.38702231
0.1330563,-0.34248781,0.95428192,58.34412262,0.47427535,-17.67297769
0.13039561,-0.32279587,0.95587877,57.77,6.19885507,-14.01190749
0.11176751,-0.30842531,0.94230718,57.84488627,9.58534337,-9.01122184
0.12666999,-0.30709442,0.94496787,58.56045601,11.1329766,-5.7745039
0.1407735,-0.29086214,0.92660682,58.62702231,13.32961872,-4.22687067
0.14476508,-0.32173094,0.98887743,61.02336006,10.86671685,-4.81763323
0.18069039,-0.28314494,0.92820258,65.18366225,16.49145039,-5.19206131
0.18920656,-0.27649158,0.98089318,69.55198658,18.28038128,-6.79793869
0.17590093,-0.29006317,0.99898936,71.46572792,20.06931326,-9.19427535
0.16978058,-0.2756937,0.97211214,73.36282496,22.34083947,-12.25625975
0.15274933,-0.25972629,0.99579566,78.21373698,20.06099329,-14.36137348
0.13438719,-0.25786348,0.98515181,81.10931544,16.59129875,-14.71916053
0.10271942,-0.28846632,1.02799535,83.66373698,8.4870234,-15.50129875
0.09154256,-0.22805961,0.93592087,82.67358752,5.02564883,-14.12007691
0.09154256,-0.20091534,0.94709664,80.43534228,3.27832106,-10.53389407
