acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.088867,-0.467041,0.750977,16.145039,-29.709923,25.435114
0.163574,-0.448486,0.742432,17.236641,-29.076336,26.335878
0.198975,-0.455078,0.739258,17.312977,-28.068703,23.938931
0.238525,-0.432861,0.756104,13.694656,-27.748091,21.664122
0.281738,-0.427002,0.743408,10.145039,-19.687023,18.793894
0.284424,-0.428223,0.75708,6.671756,-13.358779,14.717557
0.271729,-0.429688,0.767578,3.984733,-9.427481,10.419847
0.26001,-0.429932,0.773926,2.641221,-7.419847,6.564886
0.232178,-0.44165,0.775146,2.916031,-7.396946,3.572519
0.203369,-0.442627,0.770508,3.748092,-8.877863,1.59542
0.187744,-0.438477,0.768799,4.80916,-9.687023,0.183206
0.17041,-0.442383,0.765625,5.198473,-11.38168,-0.694656
0.136475,-0.426514,0.771484,6.770992,-13.412213,0.580153
0.158447,-0.421387,0.784912,4.335878,-8.145039,3.984733
0.140625,-0.443359,0.792236,4.10687,-6.770992,6.725191
0.135254,-0.446777,0.791016,5.007634,-6.038168,9.122137
0.125977,-0.441162,0.800293,5.931298,-5.564886,11.732824
0.138428,-0.439209,0.783691,6.358778,-3.618321,14.427481
0.154785,-0.434082,0.779297,6.70229,-2.793893,14.358779
0.15332,-0.430664,0.770508,6.435114,-4.351145,12.793893
0.160889,-0.424316,0.757812,5.175572,-5.091603,12.061069
0.157227,-0.419434,0.749756,4.343512,-3.053435,11.763359
0.165527,-0.428467,0.748535,3.389313,-2.572519,11.061069
0.156494,-0.425049,0.762939,3.328244,-2.923664,10.740458
0.146973,-0.425049,0.767822,2.862595,-3.580153,11.954199
0.142578,-0.419922,0.773193,3.343511,-3.938931,14.488549
0.144775,-0.424316,0.79541,4.198473,-3.778626,16.389313
0.160889,-0.427246,0.791748,5.183206,-3.29771,17.549618
0.1604,-0.423828,0.790283,5.679389,-3.648855,18.259542
0.171875,-0.42334,0.786133,5.923664,-2.78626,19
0.208252,-0.422119,0.770508,5.839694,-1.183206,17.045801
0.217773,-0.418945,0.762207,5.534351,-1.931298,12.854961
0.207031,-0.411865,0.762207,4.061069,-4.145038,9.725191
0.193115,-0.414307,0.760254,2.496183,-4.816794,8.938931
0.17627,-0.415039,0.75708,1.381679,-5.870229,9.488549
0.160645,-0.403564,0.768066,0.870229,-8.022901,10.442748
0.148926,-0.414795,0.757324,0.763359,-9.480916,11.343512
0.133301,-0.408203,0.760742,-0.229008,-10.496183,14.320611
0.114014,-0.413574,0.771484,0.045802,-12.145039,18.435114
0.103271,-0.42627,0.778076,1.244275,-12.206107,22.847328
0.080566,-0.425537,0.802734,3.320611,-14.274809,25.977098
0.081299,-0.435303,0.799316,5.89313,-16.954199,29.549618
0.061523,-0.442383,0.786865,8.770992,-19.389313,34.458015
0.053711,-0.431396,0.800293,10.236641,-22.435114,40.091602
0.061035,-0.446289,0.789062,11.984733,-27.290077,44.854961
0.088379,-0.438477,0.809082,13.694656,-30.70229,45.755726
0.097168,-0.440186,0.749756,15.152672,-38.564884,44.67939
0.141357,-0.419922,0.76709,12.259542,-39.221375,46.526718
0.142334,-0.44751,0.777588,12.244275,-42.167938,44.938931
0.162354,-0.451416,0.788086,13.274809,-44.564884,43.251907
0.175049,-0.4375,0.771729,14.625955,-44.091602,42.549618
0.156006,-0.429443,0.763428,14,-45.137405,43.572517
0.155518,-0.413818,0.769531,11.038168,-45.664124,46.274811
0.15332,-0.413574,0.779053,7.503817,-45.465649,49.374046
0.150146,-0.413086,0.750732,5.251908,-47.938931,52
0.184082,-0.400146,0.748291,3.045802,-49.587788,53.145039
0.213135,-0.383545,0.736084,1.900763,-49.251907,51.931297
0.302002,-0.39624,0.76123,0.122137,-42.885498,46.648853
0.32959,-0.410645,0.768799,0.465649,-39.969467,40.106869
0.309326,-0.398926,0.760986,-0.656489,-37.740459,34.290077
0.302734,-0.394043,0.758057,-1.358779,-35.564884,31.778625
0.285156,-0.406006,0.761719,-0.152672,-32.473282,28.48855
0.276367,-0.40918,0.761963,1.335878,-29.496183,25.80916
0.255127,-0.409912,0.751953,3.694656,-29.335878,23.534351
0.210938,-0.406982,0.741943,3.70229,-29.473282,26.801527
0.190186,-0.398438,0.743408,0.885496,-29.274809,32.709923
0.186768,-0.403809,0.751709,-1.48855,-26.816793,39.572517
0.196289,-0.405273,0.775391,-3.977099,-22.473282,46.419846
0.220703,-0.410156,0.762451,-5.007634,-16.572519,51.870228
0.258789,-0.411377,0.780762,-7.290076,-11.732824,53.961834
0.301758,-0.427734,0.79541,-6.885496,-8.793893,49.70229
0.328125,-0.440186,0.801025,-3.282443,-6.114504,41.709923
0.302979,-0.448486,0.802734,2.984733,-7.534351,31.770992
