acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.134766,-0.338867,0.799805,-1.312977,0.526718,-7.48855
0.127686,-0.336426,0.800537,-2.465649,1.343511,-5.366412
0.115723,-0.342529,0.797852,-3.687023,1.725191,-3.152672
0.116455,-0.342285,0.792725,-5.068702,1.900763,-0.793893
0.124023,-0.3396,0.791992,-5.977099,1.89313,0.503817
0.136719,-0.337646,0.797363,-6.458015,1.839695,1.618321
0.134277,-0.344727,0.80835,-6.259542,-0.076336,0.312977
0.13501,-0.343994,0.812012,-5.603054,-2.648855,-1.412214
0.140625,-0.362549,0.815918,-4.793893,-5.847328,-3.908397
0.150879,-0.362061,0.820801,-3.21374,-7.717557,-6.251908
0.157715,-0.358643,0.820312,-1.572519,-7.603054,-7.59542
0.1521,-0.351074,0.821289,-0.541985,-7.137404,-7.572519
0.140137,-0.345703,0.827148,-0.587786,-6.343512,-5.755725
0.128906,-0.334229,0.815674,-1.427481,-5.328244,-2.946565
0.140137,-0.330078,0.811768,-2.610687,-3.129771,-0.175573
0.145752,-0.324951,0.796143,-3.816794,-0.748092,1.564885
0.145752,-0.322266,0.794678,-5.137404,1.396947,2.564885
0.14917,-0.314697,0.797119,-6.816794,2.022901,3.389313
0.15625,-0.329834,0.789551,-7.236641,2.343511,2.755725
0.153076,-0.332275,0.80127,-7.21374,0.671756,0.870229
0.15918,-0.351562,0.825439,-6.183206,-2.083969,-2.343511
0.162354,-0.360107,0.831787,-4.587786,-3.389313,-4.358778
0.159424,-0.36084,0.836914,-3.900763,-2.59542,-4.70229
0.154053,-0.361816,0.830811,-3.236641,-0.648855,-4.832061
0.150146,-0.364746,0.838135,-1.954198,-1.221374,-4.076336
0.147949,-0.358154,0.833984,-1.305344,-0.610687,-3.366412
0.146484,-0.362061,0.8125,-1.282443,0.770992,-3.045802
0.137695,-0.356445,0.824463,-1.435115,-0.641221,-2.519084
0.142334,-0.351074,0.807373,-1.816794,-0.236641,-1.793893
0.143555,-0.350342,0.80542,-1.603053,0.526718,-1.183206
0.141113,-0.345459,0.812988,-1.862595,-0.183206,-1.022901
0.139893,-0.345703,0.798096,-2.343511,-1.167939,-1.167939
0.156738,-0.343018,0.803223,-1.977099,-0.78626,-1.748092
0.175049,-0.345947,0.807617,-1.274809,0.129771,-2.977099
0.182129,-0.348633,0.817139,-0.541985,0.267176,-5.015267
0.198242,-0.338135,0.821289,0.10687,0.061069,-7.664122
0.217285,-0.337646,0.814697,1.587786,1.671756,-10.21374
0.223145,-0.337646,0.82666,2.877863,2.534351,-13.702291
0.225342,-0.340576,0.819092,4.122138,4.068702,-17.091602
0.263428,-0.346191,0.802734,6.099236,9.137404,-23.030535
0.288086,-0.34668,0.828369,5.526718,10.412213,-30.076336
0.296387,-0.342285,0.80542,6.251908,14.21374,-37.832062
0.318359,-0.345947,0.768066,5.664122,19.893129,-46.167938
0.332764,-0.344238,0.779053,1.969466,21.717558,-56.610687
0.375977,-0.324219,0.743164,-2.328244,27.412214,-66.992363
0.339844,-0.295654,0.711182,-8.671756,24.480917,-78.419846
0.369873,-0.347168,0.820312,-13.549619,30.358778,-87.732826
0.331543,-0.294678,0.689697,-18.839695,37.488548,-96.106873
0.235352,-0.241211,0.65625,-23.641222,40.061069,-97.916031
0.170654,-0.280518,0.739502,-31.755726,43.900764,-94.221375
0.086914,-0.27417,0.70752,-36.328243,45.687023,-83.877861
0.029541,-0.319824,0.810791,-40.580154,43.198475,-73.824425
0.029785,-0.33667,0.765869,-39.328243,42.954197,-63.435116
0.036133,-0.333984,0.813477,-40.129772,42.450382,-54.70229
0.02124,-0.4021,0.860596,-36.34351,35.664124,-51.534351
0.023438,-0.384766,0.852295,-33.221375,27.51145,-50.282444
0.05957,-0.403809,0.843018,-29.595419,22.396946,-49.923664
0.063721,-0.422852,0.858643,-23.832062,17.473282,-50.061069
0.057373,-0.437744,0.87915,-16.70229,14.992367,-48.259541
0.055176,-0.441406,0.898682,-11.549619,13.320611,-44.122139
0.074463,-0.420898,0.89209,-8.450381,14.305344,-39.450382
0.086426,-0.402832,0.86499,-5.78626,16.893129,-33.809162
