acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.053711,-0.230225,0.83374,-1.29771,-0.610687,-0.740458
-0.050537,-0.239258,0.851318,-1.206107,-0.877863,-1.122137
-0.055176,-0.244629,0.846924,-1.099237,-1.175573,-1.450382
-0.045654,-0.249023,0.849609,-0.557252,-0.870229,-1.351145
-0.04541,-0.249512,0.847656,0.015267,-0.717557,-1.480916
-0.054443,-0.251221,0.848633,-0.068702,-0.900763,-1.374046
-0.051758,-0.241699,0.827148,-0.48855,-0.267176,-1.145038
-0.037842,-0.233887,0.833984,-0.458015,0.984733,-0.732824
-0.044434,-0.229492,0.818604,-1.145038,1.557252,-0.427481
-0.046387,-0.211426,0.809082,-2.519084,1.396947,-0.251908
-0.044189,-0.209229,0.810059,-3.961832,1.648855,0.29771
-0.031982,-0.209473,0.808838,-4.175572,3.305344,0.396947
-0.023438,-0.216309,0.817383,-3.29771,2.114504,-0.335878
-0.023438,-0.232422,0.842285,-2.801527,1.061069,-2.022901
-0.03125,-0.235596,0.857178,-0.137405,-0.78626,-3.29771
-0.036377,-0.243408,0.858154,2.465649,-2.801527,-4.259542
-0.042969,-0.242188,0.860352,3.251908,-3.534351,-4.10687
-0.04126,-0.238525,0.866211,3.366412,-2.282443,-3.312977
-0.042236,-0.239258,0.84375,3.19084,-0.633588,-2.381679
-0.037842,-0.228027,0.829102,2.290076,0.343511,-1.48855
-0.04248,-0.230469,0.819824,0.603053,0.160305,-1.259542
-0.040527,-0.221191,0.798828,-1.312977,0.145038,-0.900763
-0.035156,-0.224854,0.813721,-2.641221,1.091603,-0.824427
-0.0354,-0.218018,0.818848,-4.129771,2.435115,-0.549618
-0.036377,-0.22168,0.803955,-5.534351,3.122137,-0.412214
-0.039795,-0.225098,0.817871,-5.770992,2.618321,-0.832061
-0.046387,-0.231445,0.841309,-4.847328,0.938931,-1.465649
-0.036865,-0.242676,0.849365,-2.450382,-0.473282,-2.358779
-0.046387,-0.245605,0.855713,-0.061069,-2.709924,-3.396947
-0.038818,-0.250732,0.874268,1.427481,-2.694656,-3.687023
-0.040039,-0.236084,0.863037,1.946565,-0.992366,-3.419847
-0.039795,-0.230225,0.842285,0.984733,-0.083969,-2.984733
-0.045654,-0.218994,0.818848,-0.709924,0.832061,-2.21374
-0.039795,-0.209229,0.811279,-3.129771,1.442748,-1.763359
-0.022461,-0.200684,0.799805,-5.885496,3.312977,-1.618321
-0.013428,-0.19165,0.791016,-8.259542,3.78626,-2.610687
-0.01709,-0.185059,0.787109,-11.801527,2.908397,-3.648855
-0.000488,-0.166016,0.773193,-18.030535,1.916031,-6.229008
0.012207,-0.159668,0.752441,-26.793894,-0.19084,-9.511451
-0.020752,-0.157471,0.741211,-40.748093,-8.206107,-14.21374
0.032715,-0.156494,0.715332,-53.732826,-8.59542,-18.045801
0.0271,-0.178223,0.70459,-63.595421,-8.061069,-21
0.004883,-0.192871,0.700439,-75.809158,4.709924,-21.534351
-0.053711,-0.135254,0.600586,-96.488548,-2.824427,-26.19084
-0.00708,-0.19458,0.672119,-114.610687,0.442748,-25.786259
-0.052734,-0.217773,0.635986,-131.984726,1.89313,-22.938931
-0.062012,-0.238525,0.607666,-148.35878,3.519084,-18.206106
0.013184,-0.306396,0.655762,-150.045807,12.374045,-11.19084
0.006592,-0.391846,0.734863,-131.28244,19.664122,-7.015267
-0.026367,-0.450195,0.84375,-109.71756,20.473282,-7.022901
-0.121582,-0.486084,0.906006,-95.96183,9.351145,-8.030535
-0.145996,-0.503906,0.939453,-87.564888,-0.923664,-8
-0.145264,-0.514893,0.982666,-75.984734,-10.465649,-8.244275
-0.113525,-0.53833,0.996338,-60.427483,-16.114504,-7.954198
-0.060303,-0.539551,0.99292,-46.488548,-14.778625,-8.900764
-0.041748,-0.513672,0.953613,-35.312977,-13.374045,-9.679389
-0.048096,-0.480469,0.854736,-30.419847,-12.496183,-9.480916
0.003662,-0.448975,0.790771,-32.106869,-9.282443,-9
0.02417,-0.422852,0.74292,-32.961834,-7.099236,-8.38168
0.021973,-0.420166,0.726562,-34.480915,-2.832061,-8.328244
0.00293,-0.398926,0.706299,-39.351147,0.755725,-6.175572
-0.029297,-0.398682,0.695557,-44.923664,2.946565,-2.183206
-0.019043,-0.411377,0.731201,-47.923664,5.763359,0.40458
-0.025879,-0.439941,0.757568,-47.824429,5.687023,0.656489
-0.040771,-0.444824,0.76709,-47.244274,4.068702,-0.435115
-0.033447,-0.470215,0.796387,-46.053436,0.519084,-2.862595
-0.043457,-0.475586,0.774658,-42.938931,-4.519084,-4.748092
-0.032227,-0.465088,0.745605,-42.274811,-8.625955,-7.877862
-0.010498,-0.466309,0.738525,-42.198475,-10.076336,-9.687023
-0.005859,-0.476074,0.749023,-40.992367,-8.687023,-10.297709
-0.019531,-0.476074,0.734619,-42.015266,-9.061069,-9.839695
-0.037109,-0.473633,0.719727,-44.908398,-8.236641,-8.251908
-0.041748,-0.48877,0.721191,-45.305344,-5.442748,-5.48855
-0.0625,-0.500488,0.705322,-45.29771,-8.503817,-3.412214
-0.046631,-0.508057,0.716797,-50.076336,-10.610687,1.946565
-0.036865,-0.480957,0.704102,-54.221375,-8.274809,-0.78626
-0.029785,-0.505371,0.687256,-60.267174,-4.21374,0.70229
-0.031006,-0.512939,0.677246,-63.633587,-6.343512,-0.038168
-0.020508,-0.537842,0.675049,-68.969467,-6.29771,-0.122137
0.006836,-0.528809,0.651611,-73.885498,-7.496183,-2.526718
-0.001221,-0.571289,0.686523,-69.96183,-9.206107,-3.946565
-0.008301,-0.591553,0.718262,-62.099236,-14.793893,-8.717557
-0.006348,-0.594727,0.723633,-57.801525,-18.694656,-13
-0.001953,-0.582031,0.732178,-53.870228,-20.893129,-16.099237
0.015137,-0.576904,0.736328,-50.167938,-20.343512,-18.091602
0.019531,-0.577881,0.734863,-48.480915,-19.664122,-19.19084
0.010986,-0.571045,0.70459,-51.526718,-17.549618,-18.51145
0.000488,-0.566406,0.70752,-53.221375,-13.442748,-15.488549
-0.006348,-0.582275,0.713135,-51.335876,-8.40458,-11.625955
-0.013916,-0.572998,0.705811,-50.496181,-5.541985,-8.221375
-0.044678,-0.581055,0.661133,-52.35878,-7.923664,-5.358778
-0.000244,-0.593262,0.667236,-53.473282,-8.870229,-1.603053
0.023193,-0.55835,0.594482,-57.839695,-10.679389,-2.167939
0.004639,-0.619141,0.641846,-56.488548,-9.923664,-1.030534
0.016113,-0.630127,0.620605,-55.206108,-10.862596,-2.305344
0.028564,-0.622803,0.595703,-56.587788,-10.40458,-3.854962
0.040771,-0.639404,0.598389,-57.969467,-8.770992,-5.206107
0.021484,-0.655029,0.629395,-58.366413,-7.175572,-5.870229
0.00415,-0.67627,0.65918,-57.687023,-9.137404,-5.312977
-0.014648,-0.695312,0.707764,-55.870228,-11,-4.954198
-0.017822,-0.704102,0.705078,-53.206108,-9.022901,-2.603053
-0.015137,-0.709473,0.720459,-48.801525,-8.419847,0.030534
-0.02002,-0.706787,0.697266,-43.625954,-11.114504,1.358779
0.015137,-0.708008,0.692627,-42.610687,-11.702291,-0.061069
0.05127,-0.661377,0.60498,-49.770992,-6.732824,-0.290076
0.072754,-0.644775,0.587402,-51.335876,-6.91603,-2.671756
0.092041,-0.644775,0.561768,-53.282444,-6.091603,-6.030534
0.06665,-0.678223,0.588623,-51.290077,-3.633588,-5.687023
0.039307,-0.721191,0.630615,-47.709923,-5.129771,-6.587786
0.040771,-0.685547,0.57959,-47.740459,-4.198473,-6.549618
0.061279,-0.668701,0.561035,-52.610687,-4.694656,-8.839695
0.081543,-0.668701,0.567139,-61.35878,-2.40458,-11.274809
0.044678,-0.673584,0.548096,-62.748093,-2.244275,-10.648855
0.036865,-0.705811,0.575195,-58.396946,-2.839695,-9.091603
0.009033,-0.716064,0.58667,-56.251907,-5.610687,-7.137404
-0.002686,-0.728516,0.579346,-58.923664,-9.282443,-5.038168
0.017578,-0.733398,0.573242,-69.824425,-6.725191,-2.740458
-0.08667,-0.81958,0.644531,-55.351147,-16,-2.198473
0.037842,-0.799316,0.551514,-55.312977,-13.717557,-3.931298
0.081299,-0.773926,0.562988,-57.610687,-8.763359,-4.145038
0.04541,-0.817627,0.54541,-50.328243,-12.793893,-8.954199
0.093018,-0.759033,0.539795,-55.167938,-7.564886,-10.870229
0.07373,-0.763916,0.519287,-53.900764,-7.633588,-12.160305
0.051514,-0.789307,0.548096,-45.251907,-10.015267,-13.007633
0.054443,-0.790771,0.580566,-40.465649,-9.946565,-13.099236
0.048096,-0.783447,0.577148,-41.251907,-7.534351,-11.022901
0.023926,-0.809326,0.588379,-35.236641,-9.015267,-9.580153
0.033936,-0.808594,0.60376,-31.916031,-4.80916,-6.335878
0.031494,-0.783691,0.526123,-32.763359,-6.61832,-6.229008
0.079102,-0.7854,0.531738,-36.083969,-5.061069,-8.473283
0.0979,-0.779785,0.503906,-35.778625,-2.80916,-10.664123
0.049316,-0.76709,0.411865,-40.572517,-3.587786,-12.458015
0.117676,-0.799072,0.502686,-38.847328,-1.816794,-13.770992
0.047607,-0.777588,0.447998,-42.099236,-7.557252,-16.045801
0.093994,-0.778076,0.475342,-44.541985,-4.198473,-15.106871
0.04834,-0.807373,0.509033,-40.763359,-3.671756,-13.496183
0.025146,-0.815186,0.500732,-37.396946,-5.587786,-11.717557
0.032471,-0.827393,0.503662,-40.389313,-6.671756,-10.137404
0.009766,-0.85083,0.499023,-39.625954,-6.206107,-8.80916
0.047119,-0.820312,0.474854,-42.389313,-3.152672,-5.648855
0.05957,-0.821289,0.478027,-46.625954,-0.549618,-7.534351
