acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.699463,0.106445,0.794434,-2.793893,-1.435115,-2.282443
0.714355,0.114502,0.791748,-2.709924,-0.938931,-3.328244
0.724609,0.116455,0.793213,-2.290076,-1.106870,-4.969466
0.718750,0.109375,0.787109,-1.755725,-1.480916,-5.702290
0.712158,0.110840,0.797607,-0.648855,-2.801527,-5.809160
0.718262,0.117432,0.787109,-0.152672,-3.221374,-6.267176
0.731445,0.111572,0.790283,0.053435,-3.419847,-7.694656
0.732178,0.111084,0.793701,0.694656,-3.458015,-9.702291
0.751953,0.113525,0.799072,-3.748092,5.763359,-11.847328
0.735107,0.087891,0.775391,0.900763,-1.977099,-14.709924
0.772217,0.118408,0.794678,-1.229008,-3.465649,-17.618320
0.805664,0.105713,0.790771,-2.007634,0.114504,-22.335878
0.810059,0.107910,0.805420,-2.793893,-0.160305,-27.641222
0.822998,0.108643,0.813477,-3.458015,1.519084,-33.603054
0.810791,0.106934,0.814697,-3.839695,1.297710,-38.618320
0.792480,0.107910,0.820557,-3.458015,2.297710,-42.099236
0.773682,0.106934,0.817139,-3.641221,1.916031,-44.580154
0.747070,0.107178,0.810791,-4.412214,2.244275,-44.061069
0.721924,0.099854,0.806152,-5.870229,4.335878,-42.328243
0.713379,0.097412,0.816895,-6.541985,6.030534,-39.984734
0.739746,0.097168,0.816650,-8.030535,9.167939,-38.404579
0.768311,0.090576,0.809082,-10.702291,15.030535,-39.465649
0.773193,0.083984,0.817139,-11.381680,17.351145,-40.961834
0.803467,0.088623,0.835205,-12.450381,20.793894,-44.755726
0.826172,0.076416,0.811768,-14.114504,22.251909,-51.572517
0.840576,0.098389,0.812500,-18.870230,24.045801,-57.916031
0.801025,0.105713,0.774414,-22.717558,21.839695,-63.343510
0.786865,0.072998,0.819580,-21.404581,21.755726,-66.473282
0.742920,0.085205,0.788086,-22.000000,19.809160,-66.221375
0.714600,0.085205,0.818115,-20.526718,18.351145,-63.488548
0.698730,0.105469,0.777588,-23.717558,25.030535,-58.969467
0.641602,0.097900,0.795898,-21.526718,25.603054,-51.679390
0.623291,0.093018,0.779785,-17.564886,25.755726,-43.564884
0.660156,0.090332,0.780273,-15.793893,25.809160,-37.870228
0.688965,0.088623,0.745605,-17.374046,27.816793,-35.938931
0.737061,0.090088,0.750488,-20.435114,33.488548,-37.076336
0.759277,0.087158,0.754395,-21.221375,37.183205,-40.022900
0.773438,0.075684,0.761963,-19.847328,39.381680,-43.961834
0.791748,0.067139,0.766113,-17.664122,39.977100,-49.519085
0.777588,0.070801,0.772461,-15.198473,41.274811,-54.389313
0.750732,0.070801,0.767578,-12.572519,39.832062,-57.488548
0.730713,0.074951,0.771484,-10.458015,37.305344,-59.465649
0.725342,0.078613,0.755371,-9.160305,37.427483,-60.328243
0.742188,0.079590,0.756836,-6.893130,39.938931,-60.992367
0.760254,0.080811,0.772705,-3.969466,43.198475,-61.709923
0.737793,0.078369,0.768066,-1.129771,45.000000,-63.221375
0.733643,0.087158,0.751953,1.877863,46.702290,-64.129768
0.736084,0.084229,0.735107,3.229008,47.442749,-65.236641
0.730713,0.092285,0.734375,3.809160,45.725189,-67.221375
0.744629,0.088135,0.723389,4.343512,44.564884,-69.992363
0.748535,0.097656,0.725586,4.167939,44.175571,-72.519081
0.733887,0.094482,0.723633,3.748092,43.099236,-74.778625
0.744873,0.101562,0.723877,4.312977,44.977100,-77.816795
0.735107,0.106934,0.738770,5.778626,46.381680,-78.633591
0.699707,0.102783,0.737549,5.557252,45.152672,-77.106873
0.658691,0.113770,0.729248,5.900764,43.251907,-74.038170
0.640137,0.110840,0.748535,8.938931,44.229008,-69.213737
0.643799,0.105713,0.780029,12.992367,44.167938,-64.106873
0.657227,0.095703,0.770264,14.557252,43.595421,-60.045803
0.687500,0.111328,0.764893,15.244275,44.549618,-59.083969
0.705078,0.102295,0.758301,16.312977,43.435116,-60.671757
0.720703,0.092529,0.764648,16.122137,39.480915,-64.007637
0.705322,0.109863,0.768555,12.938931,36.374046,-66.908394
0.702637,0.066650,0.767334,8.877863,37.007633,-66.221375
0.673584,0.111084,0.772949,7.366412,36.824429,-65.519081
0.654053,0.106689,0.781738,7.778626,35.053436,-64.946564
0.644775,0.107178,0.780029,8.274809,32.557251,-64.244278
0.655762,0.116211,0.768311,8.343512,32.122139,-63.893131
0.653076,0.114258,0.772461,8.106871,32.335876,-62.236641
0.649658,0.123047,0.759033,6.534351,30.458015,-60.534351
0.654297,0.129639,0.742920,4.061069,28.541985,-59.404579
0.666016,0.128906,0.744873,-0.045802,27.839695,-58.122139
0.661621,0.132568,0.748779,-3.648855,27.045801,-56.625954
0.671387,0.122070,0.762695,-5.748092,29.541985,-56.938931
0.693604,0.102051,0.786621,-5.854962,33.656490,-58.923664
0.715088,0.099609,0.812012,-5.091603,33.809162,-62.007633
0.678955,0.101318,0.802490,-2.610687,30.938931,-64.458015
0.660889,0.089111,0.806152,-0.702290,25.717558,-66.488548
0.625244,0.102295,0.801758,-0.709924,19.114504,-66.847328
0.604492,0.095459,0.792480,-1.541985,15.358779,-65.954201
