acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.122803,-0.482910,0.873535,44.335876,-10.244275,-14.938931
0.116943,-0.480469,0.897949,51.770992,-11.442748,-15.366412
0.123291,-0.470215,0.862305,57.725189,-10.702291,-15.198473
0.119141,-0.458740,0.892822,62.450382,-8.763359,-15.152672
0.122559,-0.423340,0.842041,65.374046,-5.854962,-13.213740
0.115723,-0.412598,0.845947,66.083969,-3.122137,-10.419847
0.122314,-0.401855,0.819092,66.404579,-1.282443,-9.129771
0.139404,-0.381348,0.804688,65.396950,-1.061069,-9.549619
0.136230,-0.376709,0.784424,63.213741,-0.809160,-9.488549
0.125488,-0.345703,0.778320,58.984734,-0.488550,-7.343512
0.115479,-0.328125,0.781250,53.366413,0.244275,-4.641222
0.111816,-0.326660,0.770508,49.305344,2.366412,-1.908397
0.122559,-0.317871,0.772461,47.038166,4.793893,0.396947
0.150879,-0.317383,0.772949,45.603054,7.679389,0.175573
0.194092,-0.320801,0.785400,45.641220,12.320611,-3.061069
0.216797,-0.331299,0.814209,50.114502,15.343512,-9.022901
0.181885,-0.331055,0.857666,51.832062,13.145039,-13.893129
0.133789,-0.313477,0.871094,50.503819,9.022901,-14.114504
0.104492,-0.297363,0.859375,49.893131,4.580153,-12.312977
0.104248,-0.303711,0.861084,51.458015,-1.015267,-11.801527
0.104492,-0.299561,0.864014,51.702290,-3.740458,-11.312977
0.107178,-0.283203,0.852783,49.702290,-5.564886,-10.114504
0.100098,-0.263184,0.839600,46.503819,-6.114504,-7.938931
0.116699,-0.250000,0.817139,40.877861,-3.442748,-5.183206
0.131348,-0.234375,0.807373,34.541985,1.412214,-1.809160
0.140869,-0.235352,0.793213,28.465649,5.259542,0.206107
0.165283,-0.238281,0.804443,26.259542,9.809160,0.305344
0.170654,-0.247559,0.852051,27.809160,12.061069,-2.587786
0.174561,-0.265625,0.891846,32.099236,13.488549,-5.458015
0.155518,-0.278320,0.919434,36.786259,13.358779,-8.152672
0.137207,-0.268066,0.930420,41.305344,10.374045,-10.625955
0.131836,-0.270264,0.944580,45.076336,8.381680,-10.702291
0.110352,-0.264893,0.942139,49.687023,4.900764,-10.312977
0.102051,-0.253906,0.924805,53.488548,1.549618,-9.160305
0.091553,-0.233887,0.919189,54.190838,-2.549618,-7.236641
0.082275,-0.224609,0.878662,53.664124,-7.145038,-5.656488
0.102783,-0.202881,0.871338,49.885498,-8.145039,-3.946565
0.114746,-0.197754,0.847900,46.282444,-6.442748,-2.770992
0.132080,-0.211426,0.844482,45.519085,-5.274809,-3.740458
0.180420,-0.219971,0.853027,47.763359,3.633588,-3.167939
0.136230,-0.220459,0.922607,50.458015,1.343511,-7.450382
0.156250,-0.217285,0.912598,55.305344,8.259542,-7.961832
0.126709,-0.221436,0.934570,62.351147,7.366412,-9.061069
0.127441,-0.217041,0.933594,68.496185,8.465649,-10.106871
0.141846,-0.208740,0.947510,74.458015,12.755725,-10.977099
0.133057,-0.187744,0.948730,80.458015,14.183207,-10.969465
0.097900,-0.177734,0.915527,83.610687,12.763359,-8.480916
0.090332,-0.149170,0.902344,85.259544,10.053435,-5.877862
0.085205,-0.141357,0.871826,87.190842,5.648855,-5.091603
0.064697,-0.123291,0.867432,89.664124,2.572519,-5.137404
0.115234,-0.118164,0.860840,88.664124,9.793893,-2.290076
0.082520,-0.111328,0.860107,88.114502,10.160305,-1.106870
0.089355,-0.091553,0.825195,86.106873,12.351145,0.709924
0.087891,-0.069580,0.825195,84.068703,13.335877,2.106870
0.085205,-0.055664,0.821045,82.473282,12.282443,2.816794
0.100098,-0.040283,0.820312,82.213737,13.770992,3.557252
0.110596,-0.026611,0.829346,82.396950,16.152672,3.580153
0.113525,-0.010742,0.823975,80.396950,16.488550,3.450382
0.111084,0.007568,0.810547,77.442749,15.793893,3.687023
0.090576,0.015381,0.785889,74.961830,13.358779,4.236641
0.087646,0.031250,0.786621,71.030533,10.816793,4.763359
0.088867,0.042969,0.778564,67.603050,7.068702,4.129771
0.112305,0.047607,0.779785,64.137405,5.419847,1.992366
0.137207,0.042725,0.789307,62.648853,6.152672,-1.587786
0.147705,0.047852,0.829834,64.251907,9.572519,-5.083970
0.134277,0.037842,0.855225,66.954201,10.534351,-7.839694
0.128174,0.049561,0.886475,69.114502,9.725191,-10.259542
0.099609,0.073242,0.880127,68.900764,9.893129,-10.335877
0.089355,0.082275,0.881836,67.778625,13.267176,-7.343512
0.083496,0.099854,0.860840,66.473282,12.908397,-4.549618
0.087891,0.101318,0.853516,65.480919,14.870229,-2.450382
0.069092,0.114258,0.861816,65.778625,13.122137,-1.282443
0.060303,0.120361,0.858154,63.244274,3.824427,-1.519084
0.068604,0.121338,0.825928,62.511452,5.511450,0.045802
0.056641,0.135742,0.825439,63.038166,3.564885,0.564885
0.064697,0.138672,0.822998,62.793892,2.809160,0.267176
0.090332,0.163086,0.799805,61.152672,6.526718,0.786260
0.075195,0.168213,0.806396,59.824429,8.511451,2.000000
0.079834,0.198975,0.813477,56.786259,13.442748,5.244275
0.108887,0.192871,0.814209,54.923664,19.885496,5.801527
0.109863,0.128174,0.905029,50.679390,24.030535,5.778626
0.094238,0.147705,0.811523,54.160305,23.633587,4.519084
0.093262,0.211670,0.833496,55.190838,24.824427,5.206107
0.084717,0.195557,0.854004,58.992367,23.083969,4.885496
0.061768,0.189697,0.883545,63.389313,19.717558,5.282443
0.046875,0.204834,0.859619,66.870232,15.954199,7.061069
0.043213,0.229248,0.829834,67.893127,13.572519,9.870229
0.052246,0.234375,0.840576,67.541985,12.679389,10.893129
0.075195,0.228516,0.841553,67.022903,10.938931,10.206107
0.092529,0.246094,0.817871,66.534348,13.312977,9.770992
0.093994,0.269287,0.819092,64.137405,16.931297,10.526717
0.100586,0.278320,0.821533,60.770992,20.641222,9.732824
0.096680,0.279297,0.812012,59.564884,21.648855,7.007634
0.078369,0.278076,0.799316,58.061069,17.473282,4.396946
0.072021,0.285889,0.792236,57.725189,17.473282,2.534351
