acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.724609,0.078613,0.793701,-21.633587,-4.343512,0.671756
0.741455,0.068359,0.800537,-20.503817,-2.534351,0.236641
0.727295,0.078857,0.804443,-20.694656,4.129771,1.473282
0.741943,0.071289,0.800293,-20.893129,7.709924,1.648855
0.744629,0.071045,0.771484,-19.335878,5.030534,1.580153
0.770264,0.076416,0.758057,-20.877863,10.496183,0.671756
0.722412,0.074707,0.747803,-19.412214,8.526717,0.152672
0.732910,0.082764,0.741211,-21.961832,11.862596,0.381679
0.727783,0.077637,0.741943,-23.343512,14.267176,0.557252
0.728760,0.078369,0.722168,-24.267176,13.770992,1.015267
0.708984,0.075928,0.707275,-26.679390,10.000000,0.816794
0.721436,0.085693,0.722168,-33.183205,8.885496,1.832061
0.708740,0.075195,0.694580,-39.183205,7.992366,1.931298
0.697754,0.080566,0.685303,-45.099236,3.862595,2.740458
0.749023,0.076416,0.663818,-57.061069,15.748092,4.290076
0.708252,0.043701,0.657715,-60.793892,10.595420,4.068702
0.711670,0.036377,0.697266,-61.648853,5.725191,3.580153
0.733887,0.035645,0.716797,-63.893131,9.480916,3.053435
0.729492,0.017334,0.719238,-63.717556,13.824428,3.061069
0.722900,0.009277,0.717773,-64.145035,11.893129,1.503817
0.706299,0.003662,0.702881,-68.458015,11.709924,0.282443
0.689697,0.005859,0.668457,-73.763359,5.641222,0.106870
0.686035,0.008545,0.667969,-78.076332,-4.335878,0.633588
0.731201,0.000732,0.664307,-87.847328,21.580153,3.900763
0.656982,-0.063232,0.673584,-82.595421,4.122138,1.351145
0.673096,-0.044678,0.677979,-87.412216,9.641221,1.412214
0.709961,-0.056641,0.670654,-86.488548,5.450382,1.129771
0.694580,-0.068604,0.666260,-86.625954,4.809160,2.778626
0.729004,-0.046875,0.661621,-92.267174,5.786260,3.732824
0.656494,-0.075439,0.642578,-92.053436,-0.297710,4.610687
0.706299,-0.080566,0.652100,-92.580154,7.778626,7.618320
0.607910,-0.117188,0.658936,-92.007637,4.389313,8.305344
0.649414,-0.091553,0.642334,-97.198471,2.717557,9.809160
0.649170,-0.097656,0.599609,-99.412216,-3.290076,12.000000
0.708252,-0.089355,0.578613,-108.564888,10.824428,15.320611
0.668457,-0.125488,0.576172,-111.282440,4.473282,15.435115
0.691895,-0.137939,0.556641,-116.259544,9.541985,16.404581
0.727295,-0.195312,0.575439,-105.847328,17.145039,13.641221
0.690918,-0.230713,0.631348,-83.099236,-1.290076,8.251908
0.764893,-0.166992,0.673828,-81.427483,13.862596,9.251908
0.652832,-0.212646,0.608887,-78.961830,4.732824,6.702290
0.657959,-0.192139,0.560303,-83.038170,3.358779,7.931298
0.675293,-0.189453,0.553223,-89.877861,5.748092,9.435115
0.660645,-0.200439,0.545410,-95.343513,1.305344,9.618320
0.671875,-0.203369,0.520996,-97.755722,0.465649,10.778625
0.659424,-0.241455,0.544189,-89.511452,1.114504,12.213740
0.667725,-0.237793,0.578125,-88.839691,17.717558,15.114504
0.606201,-0.271729,0.552002,-81.526718,-2.946565,14.229008
0.686279,-0.238770,0.513184,-86.671753,7.083970,15.603053
0.665771,-0.266602,0.512451,-85.282440,4.824428,13.603053
0.694824,-0.269043,0.518555,-85.503815,4.916030,10.503817
0.666260,-0.293457,0.506104,-83.694656,-1.969466,6.725191
0.667480,-0.288330,0.498291,-82.137405,-4.824428,4.305344
0.668701,-0.302490,0.512207,-75.809158,-4.297710,3.946565
0.666748,-0.317383,0.526367,-70.610687,-3.473282,3.717557
0.644043,-0.301514,0.511719,-69.305344,-3.351145,4.389313
0.643799,-0.294434,0.490234,-67.480919,0.160305,7.435114
0.642090,-0.306152,0.482666,-64.694656,4.557252,10.687023
0.625488,-0.310791,0.486328,-60.870228,5.984733,13.083969
0.631348,-0.326172,0.490967,-57.000000,5.549618,13.946565
0.646973,-0.328857,0.468994,-55.145039,4.832061,13.290076
0.656982,-0.330811,0.470459,-53.000000,3.412214,12.274809
0.669189,-0.341553,0.452637,-50.091602,0.877863,8.893129
0.678223,-0.336914,0.445557,-46.793892,-3.503817,4.022901
0.680176,-0.334229,0.417236,-46.259541,-4.145038,-0.717557
0.673340,-0.328857,0.395508,-46.854961,-6.938931,-3.908397
0.653809,-0.319092,0.392334,-48.290077,-10.603053,-5.442748
0.636963,-0.318604,0.372803,-51.778625,-11.083969,-5.114504
0.599609,-0.333740,0.367432,-52.358780,-22.854961,-5.671756
0.743896,-0.277344,0.336182,-61.641220,-6.198473,0.893130
0.583740,-0.359131,0.347900,-66.137405,-3.931298,4.671756
0.584229,-0.331055,0.361572,-67.167938,-19.671755,7.244275
0.704346,-0.309326,0.350830,-78.664124,9.473283,13.603053
0.578857,-0.398682,0.358398,-74.351143,3.396947,12.908397
0.614746,-0.364990,0.368652,-74.656487,0.503817,14.595420
0.637939,-0.355957,0.332520,-82.259544,9.274809,16.687023
0.637451,-0.366943,0.288574,-89.534348,9.358779,17.358778
0.634766,-0.377197,0.254395,-99.419846,6.977099,16.381680
0.664062,-0.379395,0.246094,-109.442749,15.587787,20.427481
0.644287,-0.371094,0.225586,-121.404579,2.442748,14.679389
0.632568,-0.372314,0.198975,-141.465652,17.877863,17.442749
0.605225,-0.385254,0.178955,-155.587784,9.870229,18.908398
0.605225,-0.370117,0.146973,-170.450378,5.221374,21.923664
0.581055,-0.380615,0.123535,-174.190842,-1.793893,26.503817
0.591064,-0.408936,0.149658,-178.137405,-5.854962,31.259542
0.576416,-0.436768,0.155518,-176.366409,-7.274809,33.778625
0.573730,-0.464844,0.146240,-169.954193,-8.503817,36.442749
0.590576,-0.499512,0.182373,-158.381683,-8.091603,37.213741
0.593262,-0.527588,0.197754,-148.312973,-9.450381,35.541985
0.587891,-0.567871,0.169922,-139.572525,-13.175572,32.015266
0.596436,-0.536621,0.131348,-137.748093,-13.984733,30.893129
0.622559,-0.534912,0.128174,-134.251907,-11.198473,27.053434
0.633545,-0.572998,0.149414,-127.045799,-10.061069,20.198473
0.631348,-0.569092,0.132568,-120.351143,-9.786260,13.702291
0.622803,-0.562012,0.124512,-112.587784,-7.427481,9.473283
0.608643,-0.552246,0.102295,-106.442749,-6.564886,5.732824
0.620117,-0.550293,0.064941,-101.450378,-4.244275,3.229008
0.620605,-0.540283,0.042725,-95.992363,-0.770992,1.908397
0.611572,-0.535889,0.035645,-86.129768,3.541985,1.442748
0.592041,-0.537842,0.053955,-76.145035,3.244275,-0.038168
0.577881,-0.538818,0.028564,-69.221375,1.312977,-1.954198
0.579834,-0.525146,0.007324,-65.740456,0.000000,-2.480916
0.565186,-0.521973,-0.019531,-64.068703,-1.534351,-1.221374
0.562988,-0.515381,-0.023193,-61.778625,-1.519084,0.206107
0.560059,-0.529785,-0.031738,-57.488548,-2.778626,1.633588
0.543457,-0.521484,-0.027588,-53.442749,-4.183206,2.877863
0.551514,-0.511475,-0.054932,-49.480915,-3.778626,4.053435
0.538574,-0.518555,-0.050049,-45.435116,-3.946565,4.824428
0.547852,-0.523682,-0.054199,-39.503819,-4.358778,4.877862
0.542236,-0.520508,-0.051025,-33.671757,-4.870229,4.564886
0.552002,-0.515381,-0.067871,-30.786259,-4.931298,4.297710
0.560059,-0.505371,-0.094727,-30.366413,-3.335878,3.526718
0.562256,-0.502441,-0.106689,-31.175573,-3.167939,3.374046
0.574463,-0.496826,-0.114258,-32.351147,-3.022901,3.786260
0.571777,-0.499512,-0.119629,-32.900764,-3.984733,3.717557
0.588867,-0.486084,-0.138428,-33.977100,-3.229008,3.045802
0.587646,-0.481689,-0.152832,-37.435116,-2.396947,3.664122
0.586182,-0.482178,-0.175537,-42.870228,-2.404580,3.725191
0.583984,-0.479736,-0.189453,-47.679390,-1.374046,2.801527
0.576416,-0.477051,-0.187256,-50.916031,-0.992366,2.137405
0.558105,-0.492676,-0.181152,-52.137405,-1.908397,2.381679
0.548340,-0.485596,-0.179932,-54.458015,-2.167939,3.221374
0.562988,-0.493652,-0.196533,-56.709923,-0.778626,4.442748
0.552734,-0.495361,-0.198730,-59.160305,-0.473282,5.725191
0.549072,-0.514404,-0.195068,-59.702290,-0.259542,7.213740
0.540283,-0.507812,-0.200928,-60.954197,-2.236641,7.625954
0.544189,-0.501953,-0.211914,-61.320610,-2.076336,9.511451
