acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.043701,-0.354492,0.798340,-4.702290,2.053435,-1.007634
0.048828,-0.360352,0.806152,-5.251908,3.053435,-0.618321
0.036621,-0.364258,0.810059,-5.076336,3.343511,0.061069
0.023438,-0.367188,0.824463,-4.259542,2.740458,0.839695
0.010254,-0.372070,0.838623,-2.236641,1.412214,2.320611
-0.011719,-0.382324,0.853516,0.000000,0.045802,4.809160
-0.011230,-0.380615,0.864746,1.992366,-0.770992,7.832061
-0.014648,-0.372314,0.858398,3.625954,-0.664122,11.427481
-0.007080,-0.377930,0.861084,4.687023,-0.961832,13.732824
-0.004639,-0.369385,0.833496,4.969466,-1.427481,15.946565
-0.003418,-0.360352,0.824463,4.007634,-2.854962,18.053434
-0.000488,-0.356934,0.804199,2.389313,-2.946565,20.053434
-0.000732,-0.349121,0.800293,1.175573,-4.045802,21.870230
-0.007080,-0.354980,0.797607,1.312977,-6.977099,23.305344
-0.003906,-0.354004,0.801270,2.114504,-7.656488,25.480917
-0.016846,-0.355225,0.791748,1.839695,-9.122137,27.748091
-0.020508,-0.349854,0.785645,1.122137,-10.267176,30.633587
-0.033936,-0.352051,0.784912,0.000000,-10.145039,33.778625
-0.042969,-0.354980,0.788818,-1.251908,-10.580153,37.595421
-0.051270,-0.365967,0.800293,-2.030534,-11.435115,41.389313
-0.043457,-0.366455,0.799072,-2.267176,-10.854961,45.427483
-0.031982,-0.371338,0.804932,-2.503817,-10.992367,48.748093
-0.015625,-0.383789,0.809570,-2.526718,-12.572519,49.328243
0.002441,-0.385742,0.807861,-2.351145,-12.274809,49.442749
0.020752,-0.399170,0.834717,-1.580153,-11.610687,48.992367
0.030762,-0.391113,0.831055,-0.435115,-11.992367,47.656490
0.021484,-0.382568,0.839111,1.007634,-13.656488,46.572517
0.033203,-0.378418,0.829590,2.419847,-15.824428,44.854961
0.020264,-0.379395,0.813232,4.969466,-20.526718,43.221375
0.015625,-0.361328,0.798096,4.351145,-24.297710,43.068703
0.048828,-0.346924,0.782959,2.839695,-25.473282,42.473282
0.042969,-0.342041,0.791748,0.389313,-25.595419,40.427483
0.067139,-0.333008,0.772705,-1.564885,-22.648855,40.305344
0.066895,-0.322510,0.772705,-1.167939,-18.931297,40.022900
0.060547,-0.334473,0.784424,1.877863,-20.847328,36.992367
0.073730,-0.275391,0.670410,1.198473,-14.824428,40.862595
0.057861,-0.302490,0.779297,-1.648855,-12.015267,43.061069
0.035889,-0.315186,0.771240,-3.717557,-11.282443,45.152672
0.042236,-0.325684,0.757812,-6.290076,-9.595420,47.366413
0.031494,-0.315918,0.776367,-9.900764,-14.389313,50.702290
0.042236,-0.351318,0.770996,-10.259542,-12.503817,47.832062
0.056152,-0.355957,0.781738,-9.541985,-13.305344,46.312977
0.061035,-0.359131,0.817139,-9.160305,-15.641221,44.419846
0.063965,-0.363770,0.805664,-7.511450,-18.099237,42.007633
0.062256,-0.353760,0.831787,-7.206107,-20.091602,41.770992
0.046387,-0.354736,0.817139,-6.916030,-21.893129,41.916031
0.028564,-0.354980,0.825195,-8.167939,-24.206106,43.320610
0.030029,-0.358643,0.827637,-8.297709,-23.862595,45.106869
0.040527,-0.361328,0.837891,-8.038168,-22.015266,46.778625
0.071289,-0.364990,0.845947,-6.404580,-16.083969,46.885498
0.081055,-0.367188,0.841553,-5.305344,-10.801527,47.122139
0.079590,-0.366699,0.835938,-5.580153,-7.580153,46.885498
0.080322,-0.357422,0.815430,-6.488550,-4.877862,46.748093
0.062500,-0.352051,0.809570,-7.748092,-3.854962,46.778625
0.045410,-0.348877,0.809570,-9.603053,-4.519084,47.312977
0.039795,-0.344971,0.793213,-10.610687,-4.374046,48.381680
0.035889,-0.343262,0.784424,-11.473283,-5.137404,49.839695
0.023926,-0.355469,0.789062,-11.610687,-7.770992,49.870228
0.014648,-0.357910,0.814209,-12.007633,-11.900764,51.022900
-0.016357,-0.358154,0.805908,-13.961832,-15.763359,54.832062
-0.043701,-0.360596,0.805908,-14.648855,-20.572519,57.969467
-0.061768,-0.357422,0.798584,-16.984734,-24.435114,62.610687
-0.070068,-0.367188,0.764404,-18.664122,-29.442749,66.557251
-0.054688,-0.363770,0.764893,-19.954199,-34.045803,68.755722
-0.025879,-0.366211,0.754150,-17.389313,-37.541985,69.786263
0.011475,-0.377930,0.754639,-12.160305,-40.870228,68.893127
0.033203,-0.374512,0.750000,-10.709924,-45.320610,66.541985
0.085449,-0.370361,0.740967,-10.694656,-46.671757,64.305344
0.126953,-0.369385,0.760254,-10.366412,-44.832062,59.572517
0.166992,-0.364746,0.783447,-11.664123,-40.396946,52.946564
0.179688,-0.388672,0.821289,-11.129771,-33.893131,47.122139
0.146240,-0.383301,0.834473,-10.488549,-28.496183,44.526718
0.089600,-0.401123,0.840576,-8.664123,-29.541985,43.045803
0.057373,-0.396240,0.827148,-7.229008,-29.816793,44.587788
0.036133,-0.408203,0.840576,-5.038168,-29.824427,45.763359
0.039062,-0.409424,0.844238,-3.572519,-28.389313,47.213741
0.039062,-0.399902,0.815674,-3.068702,-26.435114,49.076336
0.044434,-0.389160,0.781738,-4.396946,-22.633587,51.473282
0.052490,-0.371338,0.768555,-8.045801,-19.435114,52.641220
0.054443,-0.376709,0.762695,-10.274809,-16.091602,53.381680
0.043213,-0.370117,0.763672,-10.053435,-14.274809,53.427483
0.062500,-0.372803,0.770752,-10.229008,-11.961832,52.419846
0.094971,-0.367676,0.768555,-10.603053,-10.297709,50.068703
0.109131,-0.364502,0.789307,-11.251908,-12.511451,44.969467
0.135498,-0.375244,0.827637,-9.824428,-9.992367,39.870228
0.131104,-0.387451,0.838379,-7.053435,-6.732824,36.022900
0.101074,-0.390869,0.827148,-5.549618,-7.221374,32.992367
0.058838,-0.378418,0.805420,-5.709924,-9.603053,33.931297
0.019775,-0.376221,0.781738,-8.099236,-14.236641,37.358780
-0.012939,-0.389404,0.772461,-9.809160,-16.946566,42.885498
-0.040527,-0.402832,0.781006,-10.335877,-17.221375,49.908398
-0.033447,-0.414062,0.791748,-10.473283,-14.519084,56.061069
-0.015381,-0.414551,0.791748,-11.671756,-11.503817,60.687023
0.026611,-0.409912,0.788818,-14.000000,-4.816794,63.488548
0.069580,-0.404053,0.772705,-15.549619,0.809160,62.366413
0.103516,-0.394287,0.781250,-16.015266,3.572519,56.412212
0.135986,-0.391602,0.791260,-15.832061,4.763359,48.564884
0.146973,-0.399902,0.815674,-15.137404,4.160306,40.053436
0.134277,-0.403809,0.833740,-13.442748,1.450382,33.549618
0.094971,-0.410645,0.820801,-10.404580,-2.328244,30.900763
0.031738,-0.418213,0.806641,-8.129771,-8.503817,31.557251
-0.010986,-0.413086,0.785156,-7.633588,-13.061069,35.854961
-0.037598,-0.411621,0.781006,-8.931297,-15.480916,40.832062
-0.030762,-0.403076,0.770020,-10.877863,-14.664123,45.480915
-0.018799,-0.411865,0.779785,-12.977099,-10.465649,50.083969
-0.021973,-0.408447,0.786133,-14.396947,-4.977099,54.351147
-0.004639,-0.418457,0.787598,-14.580153,1.389313,57.152672
0.012695,-0.415039,0.781738,-15.312977,5.839694,59.000000
0.008301,-0.407959,0.779541,-15.717557,7.091603,59.335876
0.011475,-0.406738,0.779785,-15.839695,5.778626,58.564884
0.027832,-0.401367,0.778809,-17.145039,3.961832,57.786259
0.020020,-0.397949,0.768799,-18.969465,3.511450,57.679390
-0.003418,-0.392822,0.753906,-21.381680,-0.267176,57.740459
-0.024902,-0.398438,0.731934,-24.274809,-3.778626,59.725189
-0.048340,-0.399658,0.733643,-27.618320,-5.297710,62.603054
-0.055664,-0.400146,0.715332,-31.106871,-4.480916,66.473282
-0.073730,-0.413818,0.723633,-35.633587,-4.351145,69.847328
-0.073730,-0.408691,0.719238,-38.633587,-3.992366,71.740456
-0.065186,-0.408447,0.709717,-40.595421,-3.038168,72.664124
-0.045654,-0.430664,0.725830,-39.030533,-2.732824,71.923668
0.000244,-0.439697,0.776367,-35.648853,-2.305344,68.610687
0.032959,-0.454346,0.832764,-31.274809,-2.977099,62.412212
0.025635,-0.472168,0.846680,-25.396946,-1.801527,57.786259
-0.010986,-0.459717,0.843506,-20.099237,-5.145038,55.473282
-0.047363,-0.458496,0.785400,-16.259542,-11.793893,54.656490
-0.049561,-0.445557,0.800049,-17.145039,-16.564886,54.221375
-0.014648,-0.451172,0.790771,-18.549618,-15.450381,52.259541
-0.011230,-0.457520,0.776123,-18.160305,-13.145039,50.778625
-0.017334,-0.452393,0.775391,-17.961832,-11.519084,48.267174
-0.016602,-0.445312,0.768066,-19.213741,-9.236641,45.534351
-0.020020,-0.456787,0.770020,-18.389313,-8.129771,44.221375
-0.021484,-0.457275,0.777588,-18.343512,-5.305344,43.000000
-0.056152,-0.456543,0.787354,-18.351145,-6.587786,42.809162
-0.046387,-0.459717,0.804199,-18.328245,-6.251908,43.229008
-0.048340,-0.465820,0.799805,-15.809160,-4.984733,43.557251
-0.037109,-0.461914,0.792969,-13.259542,-3.503817,42.885498
-0.039062,-0.464355,0.788086,-11.007633,-2.389313,41.534351
-0.049072,-0.471680,0.778076,-9.916031,-1.320611,41.793892
-0.049805,-0.475830,0.755371,-9.717557,-0.793893,40.839695
-0.061279,-0.473145,0.761719,-10.511451,-4.740458,38.167938
-0.066162,-0.467285,0.770264,-11.129771,-6.419847,37.832062
-0.063721,-0.463867,0.760010,-10.931297,-8.748092,36.824429
-0.069824,-0.464600,0.756348,-9.603053,-10.709924,36.183205
-0.056885,-0.468994,0.755859,-8.320611,-10.717557,36.045803
-0.067139,-0.464355,0.764404,-7.809160,-10.480916,35.923664
-0.076172,-0.453613,0.750488,-9.725191,-11.641221,36.908398
-0.076660,-0.462402,0.758301,-12.328244,-11.732824,38.412212
-0.072510,-0.473389,0.765381,-11.015267,-11.816793,39.167938
-0.062988,-0.487061,0.780029,-8.038168,-10.427481,37.946564
-0.037842,-0.479980,0.787109,-5.732824,-9.244275,36.045803
-0.041260,-0.459473,0.775391,-3.335878,-7.687023,34.496181
-0.049805,-0.455566,0.759277,-1.938931,-7.244275,33.297710
-0.055420,-0.442627,0.728516,-2.038168,-8.396947,31.870230
-0.050049,-0.434814,0.713135,-3.923664,-9.557252,30.381680
-0.053467,-0.420166,0.697754,-6.648855,-10.656488,28.694656
-0.067627,-0.426270,0.696533,-9.412213,-11.618320,27.175573
-0.076416,-0.433105,0.685059,-10.832061,-12.053435,25.129770
-0.093018,-0.428467,0.698975,-12.633588,-14.984733,24.816793
-0.091064,-0.425293,0.700439,-14.557252,-17.648855,25.175573
-0.090576,-0.444580,0.709473,-16.114504,-19.351145,25.694656
-0.090576,-0.462891,0.745117,-15.656488,-21.229008,26.419847
-0.078125,-0.476074,0.766357,-13.687023,-21.740458,27.633587
-0.062988,-0.482422,0.766846,-10.396947,-20.114504,27.946566
-0.050049,-0.484863,0.756592,-7.809160,-18.007633,27.618320
-0.050293,-0.479004,0.736084,-7.587786,-15.412213,28.496183
-0.058838,-0.466797,0.695801,-8.984733,-13.564885,30.091602
-0.062256,-0.447266,0.674561,-12.419847,-13.351145,30.625954
-0.060547,-0.446045,0.671875,-16.244274,-13.381680,30.778625
-0.078125,-0.450195,0.669922,-18.213741,-16.946566,29.984734
-0.074219,-0.458740,0.682373,-18.679390,-20.083969,27.870230
-0.070557,-0.460938,0.698486,-18.450382,-23.320610,25.595419
-0.058838,-0.454346,0.707031,-18.106871,-25.618320,23.244274
-0.067383,-0.468750,0.692139,-17.877863,-27.267176,23.404581
-0.073730,-0.465820,0.698975,-20.183207,-29.137405,24.839695
-0.060547,-0.464111,0.699707,-22.305344,-29.175573,26.251909
-0.035156,-0.477295,0.699951,-23.770992,-26.015266,26.480917
-0.018066,-0.508545,0.720459,-22.389313,-23.488550,25.778625
-0.010254,-0.505127,0.754639,-19.801527,-20.267176,23.916031
-0.010498,-0.514893,0.760986,-17.114504,-18.419847,23.549618
-0.008789,-0.517334,0.775635,-15.473283,-17.015266,22.366413
-0.025391,-0.510498,0.772461,-15.870229,-20.000000,22.580153
-0.041992,-0.519775,0.765381,-18.091602,-21.519083,23.557251
-0.042236,-0.498535,0.741455,-18.297710,-26.145039,24.229008
-0.041748,-0.496094,0.746826,-20.106871,-27.503817,24.282442
-0.043945,-0.494873,0.735840,-21.458015,-28.099237,24.038168
-0.032227,-0.493164,0.734375,-21.732824,-26.793894,23.671755
-0.041016,-0.502441,0.739258,-21.526718,-25.564886,23.015266
-0.055908,-0.501465,0.740479,-21.419847,-24.961832,23.862595
-0.052979,-0.509033,0.749512,-21.664122,-25.786259,25.122137
-0.065674,-0.506104,0.758301,-21.618320,-25.709923,27.229008
-0.055664,-0.502197,0.760010,-22.320610,-24.916031,27.496183
-0.059570,-0.508545,0.742920,-19.793894,-24.709923,28.099237
-0.052002,-0.509521,0.756836,-18.648855,-25.000000,27.709923
-0.033691,-0.521240,0.758057,-19.526718,-21.587786,25.641222
-0.065674,-0.527588,0.794189,-16.809160,-24.526718,25.687023
-0.096680,-0.486328,0.781250,-14.938931,-28.137405,29.839695
-0.064453,-0.531982,0.764404,-15.045801,-26.442749,30.496183
-0.043457,-0.517090,0.756592,-16.083969,-25.419847,31.969465
-0.046631,-0.513428,0.730957,-16.748091,-22.068703,34.183205
-0.050781,-0.511719,0.726562,-17.984734,-19.671755,37.519085
-0.056885,-0.501221,0.748291,-20.030535,-16.122137,38.633587
