acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.125977,-0.471924,0.829102,72.809158,5.320611,-10.946565
0.105713,-0.460205,0.839355,78.198471,4.053435,-12.015267
0.104492,-0.445801,0.852539,80.824425,3.160305,-13.374045
0.110596,-0.442627,0.857666,83.519081,5.816794,-14.679389
0.095459,-0.417969,0.886963,85.687019,6.114504,-14.748092
0.082520,-0.402832,0.852051,85.633591,7.183206,-13.358779
0.080078,-0.379395,0.811279,82.213737,6.526718,-11.045801
0.091797,-0.358887,0.746094,76.045799,9.007633,-8.007633
0.085449,-0.323975,0.711914,69.549622,5.465649,-5.572519
0.083984,-0.307861,0.709473,62.274811,-0.190840,-5.030534
0.106445,-0.300781,0.706787,53.755726,3.625954,-4.412214
0.111084,-0.279297,0.699219,44.458015,10.473283,-2.877863
0.114990,-0.269531,0.712402,34.595421,16.167938,-0.473282
0.116211,-0.265869,0.718018,26.366413,23.671755,0.885496
0.114990,-0.272705,0.724121,20.580153,28.519083,0.633588
0.108887,-0.289795,0.768555,18.893129,27.786259,-1.312977
0.124756,-0.260498,0.719482,20.366413,29.534351,-2.908397
0.085449,-0.283936,0.801025,21.122137,20.458015,-4.648855
0.076416,-0.290283,0.829590,22.809160,12.839695,-6.389313
0.067139,-0.299316,0.849854,25.793894,4.725191,-6.923664
0.053467,-0.302002,0.887451,29.442749,-1.748092,-6.450382
0.059814,-0.312500,0.905518,34.320610,-0.549618,-5.618320
0.082520,-0.320801,0.936035,38.412212,5.015267,-5.442748
0.070801,-0.324463,0.953369,42.992367,4.969466,-4.984733
0.069092,-0.323242,0.937500,47.450382,6.091603,-4.389313
0.066895,-0.312256,0.926025,51.091602,6.328244,-4.488550
0.059082,-0.298828,0.912109,52.564884,3.229008,-4.702290
0.064209,-0.287109,0.865967,52.610687,1.809160,-4.587786
0.081787,-0.271240,0.833252,52.503819,2.114504,-4.816794
0.100342,-0.263672,0.812256,52.755726,1.725191,-6.519084
0.094238,-0.261963,0.815918,52.732826,-1.251908,-8.992367
0.096924,-0.251709,0.829346,54.679390,-2.167939,-10.221375
0.095459,-0.260986,0.843262,60.206108,-4.908397,-12.664123
0.070312,-0.251221,0.890625,66.374046,-7.145038,-14.145039
0.080078,-0.258789,0.899658,72.992363,-2.282443,-15.076336
0.056885,-0.242432,0.917969,79.053436,2.458015,-15.129771
0.038086,-0.226318,0.907959,84.946564,3.961832,-13.351145
0.016357,-0.199707,0.912842,86.564888,2.328244,-9.618320
0.029541,-0.185791,0.916748,83.145035,7.625954,-5.267176
0.048828,-0.178223,0.886230,82.984734,16.679390,-1.824427
0.066895,-0.178711,0.881348,86.839691,15.969465,-1.847328
0.080078,-0.159180,0.846680,88.824425,15.206107,-3.801527
0.082764,-0.127930,0.838867,88.610687,13.709924,-6.213740
0.076904,-0.122070,0.824463,88.793892,10.633588,-7.404580
0.066895,-0.117188,0.810791,90.229004,7.099236,-8.992367
0.073975,-0.089600,0.816650,88.954201,8.595420,-10.022901
0.058838,-0.068604,0.809082,83.221375,10.091603,-9.442748
0.052979,-0.044678,0.799561,78.618324,13.160305,-7.564886
0.060059,-0.043457,0.787354,77.603050,16.290077,-6.015267
