acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.002930,-0.424805,0.784912,-6.251908,-0.862595,14.022901
0.017822,-0.431396,0.801025,-5.412214,-2.450382,12.030535
0.027344,-0.433838,0.806641,-4.183206,-3.877863,9.221375
0.041016,-0.428955,0.800781,-2.267176,-4.717557,6.702290
0.042969,-0.436523,0.800049,-0.374046,-5.328244,4.259542
0.037598,-0.433350,0.781738,0.694656,-4.778626,1.931298
0.020020,-0.427979,0.790771,0.625954,-4.862596,0.847328
0.007812,-0.417725,0.772705,0.396947,-4.038168,0.618321
0.001221,-0.418945,0.760986,-0.320611,-2.709924,1.549618
-0.011963,-0.421875,0.761963,-1.396947,-0.778626,3.206107
-0.022217,-0.419922,0.757080,-2.641221,1.091603,5.129771
-0.030029,-0.421387,0.768066,-3.549618,2.396947,7.091603
-0.032959,-0.419434,0.770264,-4.488550,3.732824,8.931297
-0.030762,-0.428467,0.767822,-5.083970,3.702290,9.549619
-0.028564,-0.433350,0.778564,-5.206107,3.274809,9.916031
-0.025635,-0.434570,0.781494,-4.343512,2.419847,9.740458
-0.010498,-0.434814,0.784912,-3.244275,0.305344,8.625955
-0.014648,-0.438721,0.786865,-2.137405,-1.725191,7.213740
-0.016846,-0.434570,0.787598,-1.076336,-3.541985,6.259542
-0.015381,-0.430664,0.782959,-0.511450,-4.755725,5.656488
-0.022217,-0.428467,0.771973,0.244275,-5.236641,6.068702
-0.028320,-0.424805,0.776855,0.152672,-5.534351,7.206107
-0.031982,-0.426758,0.775635,0.000000,-5.534351,8.572519
-0.037598,-0.421631,0.764648,-0.534351,-5.106870,10.664123
-0.041260,-0.418945,0.760010,-1.305344,-4.595420,13.206107
-0.035400,-0.427002,0.759033,-2.641221,-4.267176,15.816793
-0.022217,-0.422852,0.768799,-3.442748,-4.129771,17.038168
-0.007080,-0.421875,0.770752,-4.221374,-3.389313,17.480917
0.003906,-0.425781,0.767822,-4.419847,-2.320611,17.557251
-0.003662,-0.427002,0.771973,-4.709924,-1.984733,17.282442
-0.004150,-0.422852,0.771973,-5.412214,-1.694656,16.801527
-0.000488,-0.425049,0.764160,-6.000000,-2.732824,16.305344
-0.013672,-0.427734,0.768066,-5.778626,-3.938931,15.954199
-0.026367,-0.424561,0.772705,-4.603054,-6.480916,16.435114
